datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic
2024-01-03 03:46:22,selama pakai bsi jadi mudah dan gampang,5,False,bsi keren,pakai bsi mudah gampang,0.99997103,positive,pakai mudah gampang,Fitur Lengkap dan Memudahkan Transaksi
2024-01-03 02:40:44,sangat membantu,5,False,keren,membantu,0.9999303,positive,membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-12-31 06:01:01,"Alhamdulillah, aplikasi ini benar-benar solusi keuangan syariah yang saya cari. Fiturnya sangat lengkap dan gampang dipakai. Mobile bankingnya nyaman digunakan, membuat transaksi jadi makin nyaman. Mantab BSI! Senang rasanya pakai aplikasi ini, semakin keren dengan pembaruan terbaru. Terima kasih BSI atas aplikasi yang membantu kebutuhan keuangan saya.",5,False,Mantap BSI !,alhamdulillah aplikasi benar benar solusi keuangan syariat cari fiturnya lengkap gampang dipakai mobile bankingnya nyaman transaksi nyaman mantap bsi senang pakai aplikasi keren pembaruan terbaru terima kasih bsi aplikasi membantu kebutuhan keuangan,0.99997425,positive,alhamdulillah solusi keuangan syariat cari fiturnya lengkap gampang dipakai bankingnya nyaman transaksi nyaman mantap senang pakai keren pembaruan terbaru terima kasih membantu kebutuhan keuangan,Fitur Lengkap dan Memudahkan Transaksi
2024-01-01 03:40:53,"Ini gimana ya? Saya beli paket data lewat aplikasi tapi berulang kali tulisannya tine running out atau suruh cek balance (padahal uang saya masih ada). 

Saya cek uang saya udah kepotong tapi keterangan berhasil transaksinya malah ndak ada??

Gimana ini??????",3,False,Suka Eror,ya beli paket data aplikasi tapi berulang kali tulisannya tine running out suruh cek balance uang cek uang kepotong tapi keterangan berhasil transaksinya tidak gimana,1.51e-05,negative,ya beli paket data berulang kali tulisannya tine running out suruh cek balance uang cek uang kepotong keterangan berhasil transaksinya gimana,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)"
2023-12-31 05:13:53,"Alhamdulillah BSI aman, fiturnya juga semakin lengkap dan enak digunakan",5,False,Mantap BSI,alhamdulillah bsi aman fiturnya lengkap enak,0.99997795,positive,alhamdulillah aman fiturnya lengkap enak,Fitur Lengkap dan Memudahkan Transaksi
2023-12-31 02:48:33,"solusi keuangan syariah,makin nyaman pakai aplikasi BSI sekarang",5,False,BSI MANTAP,solusi keuangan syariat nyaman pakai aplikasi bsi,0.9995542,positive,solusi keuangan syariat nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-31 02:06:34,"Sangat terkesan dengan kemudahan penggunaan dan kepraktisan fitur-fitur lengkap di aplikasi BSI. Gampang dipakai dan sangat nyaman digunakan sekarang. Transaksi perbankan menjadi lebih efisien, terima kasih kepada BSI untuk menyajikan pengalaman digital yang sangat memuaskan!",5,False,Mudah Digunakan dimana saja,terkesan kemudahan penggunaan kepraktisan fitur fitur lengkap aplikasi bsi gampang dipakai nyaman transaksi perbankan efisien terima kasih bsi menyajikan pengalaman digital memuaskan,0.999975,positive,terkesan kemudahan penggunaan kepraktisan fitur fitur lengkap gampang dipakai nyaman transaksi perbankan efisien terima kasih menyajikan pengalaman digital memuaskan,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 19:35:18,Makin nyaman pake aplikasi BSI mobile,5,False,Mantap,nyaman pakai aplikasi bsi mobile,0.99995196,positive,nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 17:33:22,Alhamdulillah aman,5,False,Bsi mntap,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 17:32:25,"makin mantap nih aplikasinya, solusi keuangan syariah ya pake BSI😍",5,False,review jujur,mantap nih aplikasinya solusi keuangan syariat ya pakai bsi cinta,0.9999759,positive,mantap nih aplikasinya solusi keuangan syariat ya pakai cinta,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 14:56:40,Bsi mobile ini sangat gampang dipakai dan memudahkan,5,False,Gampang dipakai,bsi mobile gampang dipakai memudahkan,0.9999687,positive,gampang dipakai memudahkan,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 12:23:56,"Aplikasinya makin nyaman dipakai deh ini BSI, fiturnya juga lengkap banget",5,False,Mantab BSI,aplikasinya nyaman dipakai deh bsi fiturnya lengkap banget,0.9999721,positive,aplikasinya nyaman dipakai deh fiturnya lengkap banget,Kenyamanan pada BSI Mobile
2023-12-30 12:12:46,Kalian tidak perlu khawatir lagi dengan bsi membangun negeri,5,False,BSI MANTAP,tidak khawatir bsi membangun negeri,0.0003777937,negative,khawatir membangun negeri,Transaksi Nasabah pada BSI Mobile
2023-12-30 09:14:06,"Makin keren nih aplikasinya, semenjak ada fitur baru, yg awalnya saya kesusahan buat gunain apk ini, jadi gampang di pake skrng😍😍",5,False,Mantap BSI,keren nih aplikasinya semenjak fitur kesusahan gampang pakai cinta cinta,0.99998134,positive,keren nih aplikasinya semenjak fitur kesusahan gampang pakai cinta cinta,Kenyamanan pada BSI Mobile
2023-12-30 11:14:34,tdakk bermanfaattt,2,False,bsi,tdakk bermanfaattt,0.7978458,positive,tdakk bermanfaattt,Transaksi Nasabah pada BSI Mobile
2023-12-30 08:37:04,"Mobile banking yang enak di gunakan, aplikasi gampang di pakai dan dimengerti. Keren sih ini👍",5,False,MANTAB BSI,mobile banking enak aplikasi gampang pakai dimengerti keren sih keren,0.99997723,positive,banking enak gampang pakai dimengerti keren sih keren,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 05:21:02,"Alhamdulillah makin nyaman dipakai, fiture nya sangat lengkap dan gampang di pakai.",5,False,BSI MANTAP,alhamdulillah nyaman dipakai fiture nya lengkap gampang pakai,0.99997103,positive,alhamdulillah nyaman dipakai fiture nya lengkap gampang pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 05:08:02,"Alhamdulillah aman transaksi pakai aplikasi mobil banking BSI, fiturnya sangat lengkap, makin nyaman dipakai, keren sih ini.",5,False,BSI MANTAP,alhamdulillah aman transaksi pakai aplikasi mobil banking bsi fiturnya lengkap nyaman dipakai keren sih,0.9999774,positive,alhamdulillah aman transaksi pakai mobil banking fiturnya lengkap nyaman dipakai keren sih,Fitur Lengkap dan Memudahkan Transaksi
2023-12-30 02:06:27,"keren sih ini gampang banget dipakenya, fiturnya juga lengkap banget udah lama pake alhamdulillah selalu aman. mantap BSI🫡",5,True,BSI MANTAP,keren sih gampang banget dipakainya fiturnya lengkap banget pakai alhamdulillah aman mantap bsi,0.9999828,positive,keren sih gampang banget dipakainya fiturnya lengkap banget pakai alhamdulillah aman mantap,Kenyamanan pada BSI Mobile
2023-12-30 02:03:01,Mantap BSI,5,False,Best App,mantap bsi,0.9999708,positive,mantap,BSI Mobile Keren dan Lancar Digunakan
2023-12-29 18:34:37,Alhamdulilah aman,5,False,Aplikasi,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-29 17:23:45,"Makin nyaman di pakai , Aplikasi mbanking paling mantap, apalagi sudah di perbarui fitur2nya jadi makin oke. sukses terus Bank BSI👍😍",5,False,Mantab BSI,nyaman pakai aplikasi mbanking mantap perbarui fiturnya oke sukses bank bsi keren cinta,0.99997187,positive,nyaman pakai mbanking mantap perbarui fitur2nya oke sukses bank keren cinta,BSI Mobile Keren dan Lancar Digunakan
2023-12-29 13:01:40,aplikasinya gampang digunain fiturnya juga banyak jadi memudahkan banget sih jujur,5,False,helpfull bgt,aplikasinya gampang digunain fiturnya memudahkan banget sih jujur,0.9999747,positive,aplikasinya gampang digunain fiturnya memudahkan banget sih jujur,Kenyamanan pada BSI Mobile
2023-12-29 11:48:14,sangat mudah digunakan dan tidak ada gangguan,5,False,keren,mudah tidak gangguan,0.7785112,positive,mudah gangguan,BSI Mobile Susah digunakan dan Sering Eror
2023-12-29 09:01:40,"Fiturnya lengkap, solusi keuangan syariah, alhamdulillah aman terpercaya, mobile bankingnya gampang dan enak digunakan. Semoga BSI makin keren",5,False,Mantap BSI,fiturnya lengkap solusi keuangan syariat alhamdulillah aman terpercaya mobile bankingnya gampang enak semoga bsi keren,0.99998057,positive,fiturnya lengkap solusi keuangan syariat alhamdulillah aman terpercaya bankingnya gampang enak semoga keren,Fitur Lengkap dan Memudahkan Transaksi
2023-12-29 08:14:47,"seneng deh pakai aplikasi nya kalau gini, fiturnya lengkap dan mudah digunakan, sangat membantu sekali",5,False,wawww,senang deh pakai aplikasi nya fiturnya lengkap mudah membantu,0.9999805,positive,senang deh pakai nya fiturnya lengkap mudah membantu,Kenyamanan pada BSI Mobile
2023-12-29 07:13:27,Aplikasinya gampang dipakai dan fiturnya juga lengkap,5,False,Mantab BSI!!!,aplikasinya gampang dipakai fiturnya lengkap,0.9999717,positive,aplikasinya gampang dipakai fiturnya lengkap,Kenyamanan pada BSI Mobile
2023-12-29 07:07:21,Mudah dipakai responya cepattt sekali,5,False,Bsi mantap,mudah dipakai responya cepattt,0.99996996,positive,mudah dipakai responya cepattt,Fitur Lengkap dan Memudahkan Transaksi
2023-12-29 04:03:12,keren dan sangat helpful banget,5,False,BSI MANTAP,keren helpful banget,0.9999723,positive,keren helpful banget,Kenyamanan pada BSI Mobile
2023-12-29 03:35:07,Alhamdulilah aman. Seneng deh pakai aplikasinya kalau gini makin nyaman dipakai. Terimakasih bsi,5,False,Matab bsi,alhamdulillah aman senang deh pakai aplikasinya nyaman dipakai terima kasih bsi,0.99997723,positive,alhamdulillah aman senang deh pakai aplikasinya nyaman dipakai terima kasih,BSI Mobile Keren dan Lancar Digunakan
2023-12-29 03:13:01,"aplikasinya gampang banget dipake, memudahkan dalam hal keuangan, fiturnya juga lengkap bangettt",5,False,BSI KERENN,aplikasinya gampang banget dipakai memudahkan keuangan fiturnya lengkap banget,0.999974,positive,aplikasinya gampang banget dipakai memudahkan keuangan fiturnya lengkap banget,Kenyamanan pada BSI Mobile
2023-12-29 00:12:42,Keren sih ini aplikasi membantu proses bisnisku jadi gampang dan aman juga ni,5,False,Mantab bsi,keren sih aplikasi membantu proses bisnisku gampang aman nih,0.9999812,positive,keren sih membantu proses bisnisku gampang aman nih,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 21:30:02,makin nyaman digunakan,5,False,BSI mantap,nyaman,0.99984705,positive,nyaman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 18:08:01,"abis update jadi makin keren appnya, MANTAP BSI!!!!",5,False,"abis update jadi makin keren appnya, MANTAP BSI!!!!",habis pembaruan keren aplikasinyya mantap bsi,0.99995685,positive,habis pembaruan keren aplikasinyya mantap,BSI Mobile Keren dan Lancar Digunakan
2023-12-28 16:15:57,"Aplikasinya super user friendly, fitur-fiturnya lengkap banget. Sangat mempermudah pengguna dalam menggunakannya. Mantan BSI semakin hari semakin kereen!!",5,False,BSI Mantap,aplikasinya super pengguna friendly fitur fiturnya lengkap banget mempermudah pengguna menggunakannya mantan bsi keren,0.9999778,positive,aplikasinya super pengguna friendly fitur fiturnya lengkap banget mempermudah pengguna menggunakannya mantan keren,Kenyamanan pada BSI Mobile
2023-12-28 15:48:06,cocok buat dijadikan alat transaksi utama karena fiturnya udah lengkap bgt 💝💝💝,5,False,mantap banget,cocok dijadikan alat transaksi utama fiturnya lengkap banget cinta cinta cinta,0.9999755,positive,cocok dijadikan alat transaksi utama fiturnya lengkap banget cinta cinta cinta,Aplikasi Berguna tapi Ribet
2023-12-28 15:15:24,"apliaksinya sangat membantuu saya dan bener bener baguusss sekali, Mantap BSI 👍🏻",5,False,SANGAT BAGUSS,apliaksinya membantuu benar benar bagus mantap bsi keren,0.9999707,positive,apliaksinya membantuu bagus mantap keren,Kenyamanan pada BSI Mobile
2023-12-28 11:53:34,Aplikasi mantap fitur okee,5,False,Mantap,aplikasi mantap fitur okee,0.99996907,positive,mantap fitur okee,Kenyamanan pada BSI Mobile
2023-12-28 10:52:08,"Mantep banget, aplikasi yg bener2 berguna banget. Bank syariah yg oke banget, sesuai syariah islam, menghindari riba jadi buat lebih tenang nabung disini. Selain ituu, apk nya juga ada buat pengingat jam sholat nya dongg. Bener2 ngerbantu bangett, ga perlu download apk lain jadinyaa. Pokoknya mantep banget lahh",5,False,Bank favorite kuu,mantap banget aplikasi benar benar berguna banget bank syariat oke banget sesuai syariat islam menghindari riba tenang menabung nya pengingat jam salat nya benar benar ngerbantu banget tidak unduh pokoknya mantap banget,0.9999772,positive,mantap banget berguna banget bank syariat oke banget sesuai syariat islam menghindari riba tenang menabung nya pengingat jam salat nya ngerbantu banget unduh pokoknya mantap banget,Kenyamanan pada BSI Mobile
2023-12-28 09:21:16,fiturnya keren menarik dan lengkap mantap bsi,5,False,bsi yahud,fiturnya keren menarik lengkap mantap bsi,0.9999786,positive,fiturnya keren menarik lengkap mantap,Kenyamanan pada BSI Mobile
2023-12-28 09:08:13,"Alhamdullilah Aman sekali bank BSI, di tambah lagi dengan fiturnya sangat lengkap dan mobile bangking nya sangat gampang untuk di pakai, pokoknya mantabb banget lah BSI",5,False,Mantab nyaBSI,alhamdulillah aman bank bsi fiturnya lengkap mobile bangking nya gampang pakai pokoknya mantap banget bsi,0.9999778,positive,alhamdulillah aman bank fiturnya lengkap bangking nya gampang pakai pokoknya mantap banget,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 08:27:10,Alhamdullilah aman untuk transaksi QRIS dengan BSI,5,False,BSI MANTAP,alhamdulillah aman transaksi qris bsi,0.9999702,positive,alhamdulillah aman transaksi qris,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 07:41:39,Bagus banget aplikasinya gampang dipake alhamdulillah,5,False,Bsi keren,bagus banget aplikasinya gampang dipakai alhamdulillah,0.99996823,positive,bagus banget aplikasinya gampang dipakai alhamdulillah,Kenyamanan pada BSI Mobile
2023-12-28 06:42:09,Mudah digunakan,5,False,Mantap BSI,mudah,0.99996907,positive,mudah,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 06:37:13,Bsi mobile semua transaksi jadi cepat dan mudah! Apalagi semua fitur lengkap banget,5,False,BSI MANTAP,bsi mobile transaksi cepat mudah fitur lengkap banget,0.99997866,positive,transaksi cepat mudah fitur lengkap banget,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 06:36:25,"makin nyaman di pakai, aplikasi mobile banking enak digunakan, fiturnya lengkap",5,False,mantab bsi,nyaman pakai aplikasi mobile banking enak fiturnya lengkap,0.9999714,positive,nyaman pakai banking enak fiturnya lengkap,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 05:47:39,mantab BSI,5,False,mantab BSI,mantap bsi,0.9999708,positive,mantap,BSI Mobile Keren dan Lancar Digunakan
2023-12-28 05:09:12,Mempermudah dalam hal keuangan maupun dengan adanya mobile bankingnya jadi lebih enak dipergunakannya,5,False,BSI,mempermudah keuangan mobile bankingnya enak dipergunakannya,0.9999693,positive,mempermudah keuangan bankingnya enak dipergunakannya,Fitur Lengkap dan Memudahkan Transaksi
2023-12-28 00:16:30,"Mantap banget BSI, gampang kalau mau tf kemana""🥰",5,False,BSI mantapp,mantap banget bsi gampang transfer kemana,0.9999728,positive,mantap banget gampang transfer kemana,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 19:20:22,"Alhamdulillah selalu lancar menggunakan bsi Mobile dan aman
Respon cs nya juga cepat dan ramah",5,False,Bsi Mobile,alhamdulillah lancar bsi mobile aman respon rekan nya cepat ramah,0.999978,positive,alhamdulillah lancar aman respon rekan nya cepat ramah,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 17:35:46,Mantab banget BSI. Aplikasi makin nyaman dipakai dan mobile bankingnya juga enak digunakan. Fiturnya juga lengkap,5,False,Keren sih ini,mantap banget bsi aplikasi nyaman dipakai mobile bankingnya enak fiturnya lengkap,0.9999787,positive,mantap banget nyaman dipakai bankingnya enak fiturnya lengkap,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 17:29:45,Nyaman dipakai,5,False,Mantab BSI,nyaman dipakai,0.999856,positive,nyaman dipakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 15:49:33,Keren sih mobile banking nya enak digunakan fiturnya sangat lengkap dan gampang dipakainya,5,False,Bsi mantap,keren sih mobile banking nya enak fiturnya lengkap gampang dipakainya,0.9999825,positive,keren sih banking nya enak fiturnya lengkap gampang dipakainya,Kenyamanan pada BSI Mobile
2023-12-27 15:19:38,"Alhamdulillah aman, fiturnya sangat lengkap, dan gampang dipakai",5,False,Mantab BSI,alhamdulillah aman fiturnya lengkap gampang dipakai,0.9999774,positive,alhamdulillah aman fiturnya lengkap gampang dipakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 15:12:21,"Pertama kali saya pake bank syariah, fiturnya sangat lengkap, bisa nabung dan belanja",5,False,Fiturnya sangat lengkap,kali pakai bank syariat fiturnya lengkap bisa menabung belanja,0.9999479,positive,kali pakai bank syariat fiturnya lengkap menabung belanja,Transaksi Nasabah pada BSI Mobile
2023-12-27 14:26:06,Alhamdulillah berkat BSI Tahungan saya jadi aman,5,False,bSI,alhamdulillah berkat bsi tahungan aman,0.999972,positive,alhamdulillah berkat tahungan aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 13:48:47,Aplikasi ini mudahkan saya di bidang keuangan secara cepat dan praktis makin nyaman pakai aplikasi BSI sekarang,5,False,Baik sekali,aplikasi mudahkan bidang keuangan cepat praktis nyaman pakai aplikasi bsi,0.99996805,positive,mudahkan bidang keuangan cepat praktis nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 12:27:14,Solusi keuangan syariah fiturnya kekinian mudah di pelajari dan digunakan semua kalangan untuk sistem transfer lacar sejauh ini alhamdulillah nabung disini aman Terimakasih BSI👍,5,False,BSI MANTAP,solusi keuangan syariat fiturnya kekinian mudah pelajari kalangan sistem transfer lacar alhamdulillah menabung aman terima kasih bsi keren,0.9999503,positive,solusi keuangan syariat fiturnya kekinian mudah pelajari kalangan sistem transfer lacar alhamdulillah menabung aman terima kasih keren,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 12:15:37,"Mantab BSI, semakin nyaman dipakai",5,False,Sangat mudah dipakai,mantap bsi nyaman dipakai,0.9999726,positive,mantap nyaman dipakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-27 10:49:27,"Setelah di upadate semakin nyaman buat pakainya, fiturnya” nya mudah dipahami goodlah bsi",5,False,Nyaman digunakan,upadate nyaman pakainya fiturnya nya mudah dipahami goodlah bsi,0.9999663,positive,upadate nyaman pakainya fiturnya nya mudah dipahami goodlah,Kenyamanan pada BSI Mobile
2023-12-27 09:42:40,BSI aplikasi ternyaman+fiturnya nyaman bgt mantap pokoknya suka🫶🏻,5,False,BSI MANTAB!!!,bsi aplikasi ternyaman fiturnya nyaman banget mantap pokoknya suka,0.99996996,positive,ternyaman fiturnya nyaman banget mantap pokoknya suka,Kenyamanan pada BSI Mobile
2023-12-27 08:05:31,Keren sih ini,5,False,Alhamdulillah aman,keren sih,0.9999742,positive,keren sih,Kenyamanan pada BSI Mobile
2023-12-27 06:32:07,Sangat bermanfaat sekali aplikasinya 👍🏾 mempermudah transaksi,5,False,Bermanfaat,bermanfaat aplikasinya keren mempermudah transaksi,0.9999759,positive,bermanfaat aplikasinya keren mempermudah transaksi,Kenyamanan pada BSI Mobile
2023-12-27 04:14:56,"Bank syariah yg rekomend bgt, belum ada yg bermasalah selama menjadi nasabah bank BSI, BSI emang yg terbaik deh",5,False,"Terus berinovatif ya, selalu mengutamakan nasabah.",bank syariat rekomend banget bermasalah nasabah bank bsi bsi terbaik deh,0.00022251881,negative,bank syariat rekomend banget bermasalah nasabah bank terbaik deh,Transaksi Nasabah pada BSI Mobile
2023-12-27 02:48:17,Alhamdulillah uang aman sejak pakai bsi mobile,5,False,Review,alhamdulillah uang aman pakai bsi mobile,0.99996775,positive,alhamdulillah uang aman pakai,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 19:20:52,"Dari kemarin saya bolak balik ke atm BSI buat ngelakuin banyak transaksi. gak lama aku datang ke bank, apakah tidak ada cara yg mudah buat transaksi BAI? dan alhamdulillahh.. akhirnya dapat arahan dari pihak cs bank. bahwasannya pakai mobile banking bsi aja lebih gampang. Alhamdulillah aman sejak pakai apk ini.. Mantab BSI.",5,False,Makin nyaman pakai aplikasi BSI sekarang,kemarin bolak atm bsi transaksi tidak bank tidak mudah transaksi bai alhamdulillahh arahan rekan bank pakai mobile banking bsi gampang alhamdulillah aman pakai mantap bsi,4.13e-05,negative,kemarin bolak atm transaksi bank mudah transaksi bai alhamdulillahh arahan rekan bank pakai banking gampang alhamdulillah aman pakai mantap,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 16:48:18,Alhamdulillah selama pake apk ini transaksi jadi lebih mudah dan aman,5,False,Alhamdulilah aman,alhamdulillah pakai transaksi mudah aman,0.9999747,positive,alhamdulillah pakai transaksi mudah aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 14:23:05,Alhamdulillah aman lancarr,5,False,BSI MANTAP,alhamdulillah aman lancarr,0.9999696,positive,alhamdulillah aman lancarr,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 15:56:06,"Aplikasi sangat membatu memudahkan mantap, setelah di update 👍👍👍",1,False,Sangat memudahkan,aplikasi membatu memudahkan mantap pembaruan keren keren keren,0.9999767,positive,membatu memudahkan mantap pembaruan keren keren keren,Kenyamanan pada BSI Mobile
2023-12-26 12:15:10,Aplikasinya mudah digunakan dan sangat membantu,5,False,BSI KEREN,aplikasinya mudah membantu,0.99997276,positive,aplikasinya mudah membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 11:53:10,Alhamdulillah aman,5,False,Mantab bsi,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 10:46:42,"mobile bankingnya enak digunakan, ga lemot dan aman banget. seneng deh pakai aplikasinya kalau gini🥰",5,False,Mantab BSI,mobile bankingnya enak tidak lemot aman banget senang deh pakai aplikasinya,0.9999743,positive,bankingnya enak lemot aman banget senang deh pakai aplikasinya,Kenyamanan pada BSI Mobile
2023-12-26 07:12:10,aplikasinya keren fiturnya lengkap,5,False,MANTAP,aplikasinya keren fiturnya lengkap,0.99997586,positive,aplikasinya keren fiturnya lengkap,Kenyamanan pada BSI Mobile
2023-12-26 09:36:26,Alhamdulillah aman,3,False,Mantab,alhamdulillah aman,0.99996954,positive,alhamdulillah aman,Fitur Lengkap dan Memudahkan Transaksi
2023-12-26 05:35:37,"Alhamdulilah BSI Mobile sudah lebih Update 
Makin nyaman di pakai, gampang dipakai, enak digunakan di tambah juga fitur nya lengkap makin keren deh",5,False,BSI MObile Keren,alhamdulillah bsi mobile pembaruan nyaman pakai gampang dipakai enak fitur nya lengkap keren deh,0.99997973,positive,alhamdulillah pembaruan nyaman pakai gampang dipakai enak fitur nya lengkap keren deh,Kenyamanan pada BSI Mobile
2023-12-26 04:01:46,"Setelah update semakin bagus, nyaman di gunakan dan fiturnya lengkap",5,False,Mantap,pembaruan bagus nyaman fiturnya lengkap,0.9999496,positive,pembaruan bagus nyaman fiturnya lengkap,Kenyamanan pada BSI Mobile
2023-12-26 03:00:02,Alhamdulillah bagus,5,False,Positif,alhamdulillah bagus,0.9999568,positive,alhamdulillah bagus,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 18:46:19,Sangat membantu dan mempermudah transaksi,5,False,Mantab BSI,membantu mempermudah transaksi,0.9999665,positive,membantu mempermudah transaksi,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 12:38:55,"Aplikasinya sangat mudah digunakan, mobile Mbankingnya sangat aman dan terpercaya",5,False,BSI Keren,aplikasinya mudah mobile mbankingnya aman terpercaya,0.99997544,positive,aplikasinya mudah mbankingnya aman terpercaya,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 12:05:25,mobile bankingnya enak digunakan,5,False,Alhamdullilah Aman,mobile bankingnya enak,0.99996144,positive,bankingnya enak,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 12:00:05,terimakasih sangat memudahkan untuk transfer tanpa harus ke atm,5,False,review,terima kasih memudahkan transfer atm,0.092555106,negative,terima kasih memudahkan transfer atm,BSI Mobile Keren dan Lancar Digunakan
2023-12-25 07:43:46,aplikasinya nyaman dipakai fiturnya juga lengkap,5,False,BSI MANTAP,aplikasinya nyaman dipakai fiturnya lengkap,0.9999672,positive,aplikasinya nyaman dipakai fiturnya lengkap,Kenyamanan pada BSI Mobile
2023-12-25 05:41:55,"Makin nyaman dipakai setelah update
Mantab BSI",5,False,Makin nyaman pakai aplikasi BSI sekarang,nyaman dipakai update mantab bsi,0.99993336,positive,nyaman dipakai update mantab,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 05:25:36,Good,5,False,Mantap sekali bsi,good,0.9999606,positive,good,BSI Mobile Keren dan Lancar Digunakan
2023-12-25 05:23:40,Bsi mobile memudahkan kita untuk transaksi atau membayar listrik dan air tanpa harus keluar rumah,5,False,Haura zhafira,bsi mobile memudahkan transaksi membayar listrik air rumah,0.99996793,positive,memudahkan transaksi membayar listrik air rumah,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 04:34:27,Kece lengkap fiturnya nyaman,5,False,Bsi kece,kece lengkap fiturnya nyaman,0.9999757,positive,kece lengkap fiturnya nyaman,Kenyamanan pada BSI Mobile
2023-12-25 03:13:04,aplikasi sangat membantu,5,False,aplikasi sangat membantu,aplikasi membantu,0.9999019,positive,membantu,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 02:46:19,"aplikasinya nyaman buat dipakai, fiturnya juga semakin lengkap. keren bsi👍",5,False,BSI MANTAB,aplikasinya nyaman dipakai fiturnya lengkap keren bsi keren,0.9999778,positive,aplikasinya nyaman dipakai fiturnya lengkap keren keren,Kenyamanan pada BSI Mobile
2023-12-25 01:01:31,"BSI Mobile menonjol sebagai solusi yang efisien dan user-friendly untuk kebutuhan perbankan digital. Dan membuat pengguna dapat dengan mudah mengakses rekening, mentransfer dana, dan mengelola transaksi finansial secara praktis. Keamanan yang ketat dan fitur otentikasi ganda menambahkan lapisan perlindungan yang kuat.
Keren BSI Semoga terus berkembangg",5,False,BSI KERENN,bsi mobile menonjol solusi efisien pengguna friendly kebutuhan perbankan digital pengguna mudah mengakses rekening mentransfer dana mengelola transaksi finansial praktis keamanan ketat fitur otentikasi ganda lapisan perlindungan kuat keren bsi semoga berkembangg,0.99996716,positive,menonjol solusi efisien pengguna friendly kebutuhan perbankan digital pengguna mudah mengakses rekening mentransfer dana mengelola transaksi finansial praktis keamanan ketat fitur otentikasi ganda lapisan perlindungan kuat keren semoga berkembangg,Fitur Lengkap dan Memudahkan Transaksi
2023-12-25 00:12:10,"Dengan adanya BSI, menjadi jawaban keuangan syariah",5,False,Mantap BSI,bsi keuangan syariat,0.999931,positive,keuangan syariat,Fitur Lengkap dan Memudahkan Transaksi
2023-12-24 23:58:05,Alhamdulillah Amann untuk membuat bank syariah,5,False,mantap,alhamdulillah amann bank syariat,0.9993337,positive,alhamdulillah amann bank syariat,Fitur Lengkap dan Memudahkan Transaksi
2023-12-24 23:26:50,Solusi keuangan syariah nih,5,False,Alhamdulillah BSI selalu amanah,solusi keuangan syariat nih,0.20642643,negative,solusi keuangan syariat nih,Fitur Lengkap dan Memudahkan Transaksi
